Accuracy,Precision,Recall,F1-score,ROC-AUC,PR-AUC,Brier Score
0.8815896188158961,0.5760649087221096,0.773841961852861,0.6604651162790698,0.9236109578584846,0.7138121668657428,0.08682736209636319
0.8937550689375506,0.6293279022403259,0.794344473007712,0.7022727272727273,0.9311890666907605,0.7542743634544483,0.08163138589631724
0.8832116788321168,0.5948616600790514,0.7838541666666666,0.6764044943820224,0.9226867695325007,0.7162623079987747,0.09025126199402732
0.8864557988645579,0.5659955257270693,0.7463126843657817,0.6437659033078881,0.9200447123859133,0.7070668397851951,0.08438157396047977
0.8864557988645579,0.5810526315789474,0.773109243697479,0.6634615384615384,0.9243843578208903,0.7186350918489213,0.08664563588670907
0.8665855636658556,0.5650485436893203,0.7348484848484849,0.6388583973655324,0.9137900746596399,0.6765394375294342,0.09585979220601741
0.8824006488240065,0.5562632696390658,0.7638483965014577,0.6437346437346437,0.9211001539435504,0.6866171512477324,0.08832134176669065
0.8832116788321168,0.5809716599190283,0.779891304347826,0.665893271461717,0.9238910245782733,0.7054721703723607,0.0870862394190272
0.8803730738037308,0.6012269938650306,0.7461928934010152,0.665911664779162,0.9133883248730963,0.7208267655062272,0.09144957822960495
0.8921330089213301,0.6097560975609756,0.8021390374331551,0.6928406466512702,0.9333608552059794,0.754458938707363,0.08211355407601689
0.8880778588807786,0.6004056795131846,0.7893333333333333,0.6820276497695853,0.9291426749561613,0.7594870320251151,0.08341766817594772
0.8884833738848338,0.5910064239828694,0.7666666666666667,0.6674727932285369,0.9300991875065948,0.7261179914388962,0.0830308653639604
0.8819951338199513,0.6105476673427992,0.7525,0.6741321388577828,0.9212136979670862,0.7270827465406393,0.08811776281797573
0.8832116788321168,0.6097560975609756,0.7575757575757576,0.6756756756756757,0.9320194700629483,0.7460668841695602,0.08433513383650348
0.8730738037307381,0.5772994129158513,0.7525510204081632,0.6533776301218162,0.913191506110641,0.7040991751225609,0.09274903040697281
0.8949716139497161,0.6242038216560509,0.7819148936170213,0.6942148760330579,0.9270385829176422,0.7397982325669246,0.08134617190827276
0.8921330089213301,0.6073619631901841,0.8005390835579514,0.6906976744186046,0.9280522872453345,0.7312213133189185,0.08381795184325364
0.8771289537712895,0.6027397260273972,0.7549019607843137,0.6702937976060935,0.9132926980315936,0.7046300339762868,0.09335866848496223
0.8824006488240065,0.5893909626719057,0.7874015748031497,0.6741573033707865,0.9284289104149752,0.7164176568280063,0.08671118563666785
0.8880778588807786,0.6094674556213018,0.7984496124031008,0.6912751677852349,0.9289610762478979,0.7244626519447475,0.0852877533757011
0.883617193836172,0.5714285714285714,0.7661971830985915,0.6546329723225031,0.9236460925667697,0.7115560668028482,0.08519329698520381
0.8824006488240065,0.586864406779661,0.7446236559139785,0.6563981042654028,0.9160517505212025,0.7161670527667637,0.08940514462388081
0.8791565287915653,0.6015325670498084,0.7772277227722773,0.6781857451403888,0.9262527489412374,0.7536830376930411,0.0888229172983332
0.8848337388483374,0.5723014256619144,0.7915492957746478,0.6643026004728132,0.9260039631440943,0.7568588326012381,0.08330376979831455
0.8726682887266829,0.5859375,0.746268656716418,0.6564551422319475,0.909890952215666,0.7161007939640894,0.09421557270008049
0.8909164639091647,0.6063829787234043,0.7723577235772358,0.6793802145411204,0.9229781091325457,0.7202395440766081,0.083683542955681
0.883617193836172,0.6085271317829457,0.7869674185463659,0.6863387978142077,0.9234588648689941,0.7446905232000542,0.08644781724692398
0.8844282238442822,0.6195219123505976,0.7679012345679013,0.6857772877618522,0.9302651835079458,0.7418389429920837,0.08434235276652818
0.8637469586374696,0.5586080586080586,0.7625,0.6448202959830867,0.9134293320425944,0.7171472946539365,0.09893734661489356
0.884022708840227,0.6028225806451613,0.770618556701031,0.6764705882352942,0.9264273240526677,0.7417741868498311,0.08694012801910256
0.8828061638280617,0.6217303822937625,0.7536585365853659,0.681367144432194,0.9189570086362342,0.7194889569288444,0.08890834872301574
0.8682076236820763,0.5459770114942529,0.7640750670241286,0.6368715083798883,0.9118675938818147,0.6820976990259369,0.09828309291491759
0.8819951338199513,0.5948616600790514,0.7777777777777778,0.6741321388577828,0.9176519719155377,0.7085254304404778,0.09018858826390706
0.878345498783455,0.5688259109311741,0.7635869565217391,0.6519721577726219,0.9206309321507025,0.6947752770445869,0.08913207344372728
0.8880778588807786,0.6130346232179226,0.7777777777777778,0.6856492027334852,0.9265026293450066,0.7330390630699571,0.0857999296130732
0.8905109489051095,0.6300813008130082,0.7788944723618091,0.6966292134831461,0.933525217966039,0.7511049974239441,0.07978923680220694
0.8901054339010543,0.6083333333333333,0.7786666666666666,0.6830409356725147,0.9295979595090069,0.7424479030399056,0.08306469523791866
0.8884833738848338,0.6003861003861004,0.820580474934037,0.693422519509476,0.9316740267999035,0.754804075971367,0.08389606421577953
0.8965936739659367,0.6242171189979123,0.7994652406417112,0.7010550996483002,0.9355042381979733,0.7707907914600831,0.07812519990934715
0.8856447688564477,0.5992063492063492,0.7905759162303665,0.6817155756207675,0.9201821909135675,0.716565337856534,0.08730278734761915
0.8864557988645579,0.5772357723577236,0.797752808988764,0.6698113207547169,0.9337078651685392,0.7431433076352221,0.08252388229125505
0.8864557988645579,0.6247544204322201,0.7813267813267813,0.6943231441048034,0.9268997020332621,0.770846002019518,0.08426538774623453
0.8888888888888888,0.5854214123006833,0.7363896848137536,0.6522842639593909,0.9274301499797653,0.7227427116879476,0.08048016027157384
0.894566098945661,0.6363636363636364,0.7857142857142857,0.7031963470319634,0.9305714088914254,0.7669020617924098,0.08124654045826205
0.8795620437956204,0.5861386138613861,0.7708333333333334,0.6659167604049494,0.9240463896894013,0.7249727070910988,0.08867646555884055
0.8714517437145174,0.5638506876227898,0.7513089005235603,0.6442199775533108,0.9205125564007999,0.7231323232759816,0.09204050022775082
0.884022708840227,0.6021505376344086,0.7349081364829396,0.6619385342789598,0.9179919056880479,0.7051534504256254,0.0869084445803102
0.8803730738037308,0.5777310924369747,0.7452574525745257,0.650887573964497,0.9161326091086376,0.6909557181003972,0.08897578726094223
0.8787510137875101,0.5622406639004149,0.754874651810585,0.6444708680142688,0.9235761416051813,0.731014314840997,0.08615750101089195
0.8771289537712895,0.558,0.7728531855955678,0.6480836236933798,0.912270612773965,0.6751396783847554,0.0930483420860362
0.8714517437145174,0.5759368836291914,0.7411167512690355,0.6481687014428413,0.9160011171432492,0.6958247440408887,0.09286865552855114
0.883617193836172,0.5846456692913385,0.7962466487935657,0.674233825198638,0.9293021933189786,0.7391239365371217,0.08508737390040504
0.8913219789132197,0.634508348794063,0.8280871670702179,0.7184873949579832,0.9355375526749373,0.7772659848321767,0.08413719205326715
0.8722627737226277,0.5655577299412916,0.756544502617801,0.6472564389697648,0.9197149058898012,0.7163372354446135,0.09259639501292333
0.8848337388483374,0.6272912423625254,0.7530562347188264,0.6844444444444444,0.9269308806591602,0.7290891225120657,0.08700180494216547
0.884022708840227,0.600418410041841,0.7513089005235603,0.6674418604651163,0.9261136959733095,0.7387720695545298,0.08491511167957709
0.8779399837793999,0.5486725663716814,0.7188405797101449,0.6223337515683814,0.9165706632775079,0.6991664749300112,0.08790403418983901
0.8860502838605029,0.5708154506437768,0.7665706051873199,0.6543665436654367,0.9208641997135836,0.7068391848506405,0.08510458925836838
0.8759124087591241,0.5857988165680473,0.7557251908396947,0.66,0.9074628477860877,0.6838553934306104,0.09552530291405315
0.8714517437145174,0.584,0.7281795511221946,0.6481687014428413,0.9161092426319191,0.7162433318767002,0.09261520624143826
0.8787510137875101,0.5875706214689266,0.7959183673469388,0.676056338028169,0.9262836282053805,0.7344106185799819,0.08963191665117806
0.883617193836172,0.5668662674650699,0.8022598870056498,0.664327485380117,0.9281185798664613,0.7201300291396293,0.08547054215786816
0.8763179237631792,0.5726315789473684,0.7272727272727273,0.64075382803298,0.9138288463308146,0.6878829957052495,0.09107127274640263
0.8815896188158961,0.6330097087378641,0.7599067599067599,0.690677966101695,0.9256379359472143,0.7423899722402598,0.08681544143472808
0.8799675587996756,0.5603271983640081,0.7718309859154929,0.6492890995260664,0.9224664900821318,0.6947716849730297,0.08886731898809809
0.8811841038118411,0.615819209039548,0.7860576923076923,0.6906019007391764,0.9221529080675421,0.7342346716112621,0.08974265681627724
0.8844282238442822,0.6075697211155379,0.7760814249363868,0.6815642458100558,0.9311565517639246,0.7501593021799681,0.08443628037237774
0.8759124087591241,0.5818181818181818,0.7441860465116279,0.6530612244897959,0.9269562861294127,0.7284384808226859,0.08575426924672883
0.8957826439578265,0.6210526315789474,0.793010752688172,0.6965761511216056,0.9266542399687792,0.7262787747873157,0.08252494097831069
0.883617193836172,0.6275303643724697,0.7506053268765133,0.6835722160970231,0.9211736441916336,0.7313045241438932,0.08798260633773598
0.8803730738037308,0.5938697318007663,0.7888040712468194,0.6775956284153005,0.9228674991315704,0.7456668651102506,0.08957041597212839
0.884022708840227,0.6051587301587301,0.7780612244897959,0.6808035714285714,0.9320363391258144,0.7559556356560395,0.08298593702503408
0.8868613138686131,0.5995850622406639,0.7706666666666667,0.6744457409568262,0.9224026781444286,0.716340702007994,0.08779015605351705
0.8767234387672344,0.5894941634241245,0.7651515151515151,0.6659340659340659,0.9234738691260431,0.7351418491532048,0.08793359987299904
0.8815896188158961,0.5895953757225434,0.7948051948051948,0.6769911504424779,0.9271866048415784,0.7334629249586042,0.08782733159978307
0.884022708840227,0.5995934959349594,0.7682291666666666,0.6735159817351598,0.9241401997278258,0.7470158230079704,0.08420498758152506
